RECLOC,CREATION_DTZ,CABIN_CD,COS_CD,OPER_OD_ORIG_CD,OPER_OD_DEST_CD,DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,OD_BROKEN_IND,PAX_CNT,CVM,CONN_TIME_MINS
10231,2027-01-08,Y,19,NWY,OYC,AZ20271020TPHOYC15133,2027-10-20,TPH,OYC,15133,2027-10-20 15:26,2027-10-20 18:29,2027-10-20 20:26,2027-10-20 22:29,0,1,3.416924995,180
10232,2027-10-08,C,8,PJY,TPH,AZ20271020PJYTPH2165,2027-10-20,PJY,TPH,2165,2027-10-20 22:13,2027-10-20 23:40,2027-10-21 2:13,2027-10-21 4:40,0,1,6.285402219,
10232,2027-10-08,C,8,TPH,PJY,AZ20271101TPHPJY16397,2027-11-01,TPH,PJY,16397,2027-11-01 17:56,2027-11-01 21:03,2027-11-01 22:56,2027-11-02 1:03,0,1,6.285402219,
10233,2027-10-04,Y,12,CIA,TPH,AZ20271013CIATPH10949,2027-10-13,CIA,TPH,10949,2027-10-13 17:02,2027-10-13 22:19,2027-10-13 20:02,2027-10-14 3:19,0,3,7.755756262,
10233,2027-10-04,Y,12,CIA,QHP,AZ20271020CIATPH16338,2027-10-20,CIA,TPH,16338,2027-10-20 7:48,2027-10-20 12:58,2027-10-20 10:48,2027-10-20 17:58,0,3,7.755756262,
10233,2027-10-04,Y,7,QHP,CIA,AZ20271111QHPTPH11312,2027-11-11,QHP,TPH,11312,2027-11-11 17:40,2027-11-11 20:49,2027-11-11 22:40,2027-11-12 1:49,0,3,7.755756262,
10233,2027-10-04,Y,7,QHP,CIA,AZ20271111TPHCIA18648,2027-11-11,TPH,CIA,18648,2027-11-11 21:28,2027-11-12 6:48,2027-11-12 2:28,2027-11-12 9:48,0,3,7.755756262,39
10233,2027-10-04,Y,12,CIA,QHP,AZ20271020TPHQHP15070,2027-10-20,TPH,QHP,15070,2027-10-20 14:13,2027-10-20 17:21,2027-10-20 19:13,2027-10-20 22:21,0,3,7.755756262,75
10234,2027-07-05,Y,11,ALN,IJA,AZ20271013ALNTPH7371,2027-10-13,ALN,TPH,7371,2027-10-13 8:08,2027-10-13 12:45,2027-10-13 14:08,2027-10-13 17:45,0,2,3.573985008,
10234,2027-07-05,Y,20,IJA,ALN,AZ20271020IJATPH19852,2027-10-20,IJA,TPH,19852,2027-10-20 12:57,2027-10-20 14:18,2027-10-20 17:57,2027-10-20 19:18,0,2,3.573985008,
10234,2027-07-05,Y,20,IJA,ALN,AZ20271020TPHALN8203,2027-10-20,TPH,ALN,8203,2027-10-20 15:25,2027-10-20 18:22,2027-10-20 20:25,2027-10-21 0:22,0,2,3.573985008,67
10234,2027-07-05,Y,11,ALN,IJA,AZ20271013TPHIJA2812,2027-10-13,TPH,IJA,2812,2027-10-13 13:41,2027-10-13 14:55,2027-10-13 18:41,2027-10-13 19:55,0,2,3.573985008,56
10235,2027-10-08,Y,19,EBG,KHR,AZ20271018EBGTPH18974,2027-10-18,EBG,TPH,18974,2027-10-18 22:17,2027-10-18 23:48,2027-10-19 2:17,2027-10-19 4:48,0,1,3.225612818,
10235,2027-10-08,Y,12,KHR,EBG,AZ20271021KHRTPH1536,2027-10-21,KHR,TPH,1536,2027-10-21 19:55,2027-10-21 23:04,2027-10-22 1:55,2027-10-22 4:04,0,1,3.225612818,
10235,2027-10-08,Y,12,KHR,EBG,AZ20271021TPHEBG4711,2027-10-21,TPH,EBG,4711,2027-10-22 0:50,2027-10-22 4:10,2027-10-22 5:50,2027-10-22 8:10,0,1,3.225612818,106
10235,2027-10-08,Y,14,EBG,KHR,AZ20271019TPHKHR19705,2027-10-19,TPH,KHR,19705,2027-10-19 17:40,2027-10-19 18:55,2027-10-19 22:40,2027-10-20 0:55,0,1,3.225612818,1072
10236,2027-07-23,Y,18,CEF,JDP,AZ20271020CEFTPH3898,2027-10-20,CEF,TPH,3898,2027-10-20 20:56,2027-10-20 22:51,2027-10-21 1:56,2027-10-21 3:51,0,1,3.392904994,
10236,2027-07-23,Y,0,JDP,CEF,AZ20270913JDPTPH19671,2027-09-13,JDP,TPH,19671,2027-09-13 17:36,2027-09-13 20:25,2027-09-13 23:36,2027-09-14 1:25,0,1,3.392904994,
10236,2027-07-23,Y,0,JDP,CEF,AZ20270913TPHCEF5474,2027-09-13,TPH,CEF,5474,2027-09-13 21:38,2027-09-13 23:39,2027-09-14 2:38,2027-09-14 4:39,0,1,3.392904994,73
10236,2027-07-23,Y,18,CEF,JDP,AZ20271020TPHJDP6704,2027-10-20,TPH,JDP,6704,2027-10-21 0:53,2027-10-21 3:43,2027-10-21 5:53,2027-10-21 9:43,0,1,3.392904994,122
10237,2027-10-08,Y,6,RBR,TPH,AZ20271021RBRTPH7756,2027-10-21,RBR,TPH,7756,2027-10-21 20:18,2027-10-21 22:58,2027-10-22 2:18,2027-10-22 3:58,0,2,6.64385619,
10238,2027-06-08,C,9,OLT,RZD,AZ20271022OLTTPH9791,2027-10-22,OLT,TPH,9791,2027-10-22 7:21,2027-10-22 16:45,2027-10-22 15:21,2027-10-22 21:45,0,1,7.238178945,
10238,2027-06-08,C,9,RZD,OLT,AZ20270907RZDTPH1265,2027-09-07,RZD,TPH,1265,2027-09-07 12:48,2027-09-07 17:00,2027-09-07 15:48,2027-09-07 22:00,0,1,7.238178945,
10238,2027-06-08,C,9,RZD,OLT,AZ20270907TPHOLT17144,2027-09-07,TPH,OLT,17144,2027-09-07 18:03,2027-09-07 22:10,2027-09-07 23:03,2027-09-08 6:10,0,1,7.238178945,63
10238,2027-06-08,C,9,OLT,RZD,AZ20271022TPHRZD17197,2027-10-22,TPH,RZD,17197,2027-10-22 21:53,2027-10-23 6:10,2027-10-23 2:53,2027-10-23 9:10,0,1,7.238178945,308
10239,2027-08-09,Y,21,JDP,VLL,AZ20271021JDPTPH19671,2027-10-21,JDP,TPH,19671,2027-10-21 18:05,2027-10-21 20:46,2027-10-22 0:05,2027-10-22 1:46,0,7,6.054229846,
10239,2027-08-09,Y,1,VLL,JDP,AZ20271014TPHJDP4203,2027-10-14,TPH,JDP,4203,2027-10-14 14:12,2027-10-14 17:05,2027-10-14 19:12,2027-10-14 23:05,0,7,6.054229846,72
10239,2027-08-09,Y,21,JDP,VLL,AZ20271021TPHVLL17504,2027-10-21,TPH,VLL,17504,2027-10-21 21:31,2027-10-22 6:42,2027-10-22 2:31,2027-10-22 9:42,0,7,6.054229846,45
10239,2027-08-09,Y,1,VLL,JDP,AZ20271014VLLTPH11204,2027-10-14,VLL,TPH,11204,2027-10-14 7:51,2027-10-14 13:00,2027-10-14 10:51,2027-10-14 18:00,0,7,6.054229846,
10240,2027-05-07,Y,11,ERW,EYF,AZ20271020ERWTPH18607,2027-10-20,ERW,TPH,18607,2027-10-20 20:43,2027-10-20 22:21,2027-10-21 0:43,2027-10-21 3:21,0,2,1.147149995,
10240,2027-05-07,Y,22,EYF,ERW,AZ20271011EYFTPH3093,2027-10-11,EYF,TPH,3093,2027-10-11 11:03,2027-10-11 12:31,2027-10-11 16:03,2027-10-11 17:31,0,2,1.147149995,
10240,2027-05-07,Y,22,EYF,ERW,AZ20271011TPHERW7675,2027-10-11,TPH,ERW,7675,2027-10-11 13:47,2027-10-11 17:16,2027-10-11 18:47,2027-10-11 21:16,0,2,1.147149995,76
10240,2027-05-07,Y,11,ERW,EYF,AZ20271020TPHEYF15612,2027-10-20,TPH,EYF,15612,2027-10-21 0:44,2027-10-21 2:05,2027-10-21 5:44,2027-10-21 7:05,0,2,1.147149995,143
10241,2027-10-08,Y,10,ALN,TPH,AZ20271020ALNTPH13462,2027-10-20,ALN,TPH,13462,2027-10-20 19:21,2027-10-21 0:01,2027-10-21 1:21,2027-10-21 5:01,0,1,1.007120013,
10241,2027-10-08,Y,10,TPH,ALN,AZ20271026TPHALN6524,2027-10-26,TPH,ALN,6524,2027-10-27 3:40,2027-10-27 6:37,2027-10-27 8:40,2027-10-27 12:37,0,1,1.007120013,
10242,2027-08-09,Y,19,GCH,OYC,AZ20271025GCHTPH9724,2027-10-25,GCH,TPH,9724,2027-10-25 9:58,2027-10-25 12:22,2027-10-25 13:58,2027-10-25 17:22,0,1,1.455540001,
10242,2027-08-09,Y,16,OYC,GCH,AZ20271020OYCTPH17708,2027-10-20,OYC,TPH,17708,2027-10-20 19:25,2027-10-20 20:44,2027-10-20 23:25,2027-10-21 1:44,0,1,1.455540001,
10242,2027-08-09,Y,16,OYC,GCH,AZ20271020TPHGCH2827,2027-10-20,TPH,GCH,2827,2027-10-21 4:37,2027-10-21 8:35,2027-10-21 9:37,2027-10-21 12:35,0,1,1.455540001,473
10242,2027-08-09,Y,19,GCH,OYC,AZ20271025TPHOYC15133,2027-10-25,TPH,OYC,15133,2027-10-25 15:26,2027-10-25 18:29,2027-10-25 20:26,2027-10-25 22:29,0,1,1.455540001,184
10243,2027-10-08,Y,19,TPH,TZJ,AZ20271025TPHTZJ17820,2027-10-25,TPH,TZJ,17820,2027-10-25 21:46,2027-10-25 23:26,2027-10-26 2:46,2027-10-26 4:26,0,3,3.119260006,
10243,2027-10-08,Y,11,TZJ,TPH,AZ20271020TZJTPH13898,2027-10-20,TZJ,TPH,13898,2027-10-20 17:40,2027-10-20 19:30,2027-10-20 22:40,2027-10-21 0:30,0,3,3.119260006,
10244,2027-08-03,Y,20,ALN,NAD,AZ20270825ALNTPH6238,2027-08-25,ALN,TPH,6238,2027-08-25 12:06,2027-08-25 16:55,2027-08-25 18:06,2027-08-25 21:55,0,1,2.682492851,
10244,2027-08-03,Y,4,NAD,ALN,AZ20271021NADTPH19219,2027-10-21,NAD,TPH,19219,2027-10-21 18:34,2027-10-21 20:43,2027-10-21 23:34,2027-10-22 1:43,0,1,2.682492851,
10244,2027-08-03,Y,4,NAD,ALN,AZ20271021TPHALN3819,2027-10-21,TPH,ALN,3819,2027-10-22 1:16,2027-10-22 4:13,2027-10-22 6:16,2027-10-22 10:13,0,1,2.682492851,273
10244,2027-08-03,Y,20,ALN,NAD,AZ20270825TPHNAD18287,2027-08-25,TPH,NAD,18287,2027-08-25 17:50,2027-08-25 20:02,2027-08-25 22:50,2027-08-26 1:02,0,1,2.682492851,55
10245,2027-05-11,Y,21,BNF,EYF,AZ20271020BNFTPH1742,2027-10-20,BNF,TPH,1742,2027-10-20 13:31,2027-10-20 19:52,2027-10-20 18:31,2027-10-21 0:52,0,2,7.807060238,
10245,2027-05-11,Y,20,EYF,BNF,AZ20270718EYFTPH14730,2027-07-18,EYF,TPH,14730,2027-07-18 15:53,2027-07-18 17:19,2027-07-18 20:53,2027-07-18 22:19,0,2,7.807060238,
10245,2027-05-11,Y,20,EYF,BNF,AZ20270718TPHBNF10526,2027-07-18,TPH,BNF,10526,2027-07-19 0:09,2027-07-19 6:53,2027-07-19 5:09,2027-07-19 10:53,0,2,7.807060238,410
10245,2027-05-11,Y,21,BNF,EYF,AZ20271020TPHEYF15612,2027-10-20,TPH,EYF,15612,2027-10-21 0:44,2027-10-21 2:05,2027-10-21 5:44,2027-10-21 7:05,0,2,7.807060238,292
10246,2027-05-30,Y,22,BPJ,HHO,AZ20270928BPJTPH3818,2027-09-28,BPJ,TPH,3818,2027-09-28 17:13,2027-09-28 22:42,2027-09-28 20:13,2027-09-29 3:42,0,2,4.069924978,
10246,2027-05-30,Y,20,HHO,BPJ,AZ20271020HHOTPH3384,2027-10-20,HHO,TPH,3384,2027-10-20 20:38,2027-10-21 2:12,2027-10-21 1:38,2027-10-21 7:12,0,2,4.069924978,
10246,2027-05-30,Y,20,HHO,BPJ,AZ20271020TPHBPJ14232,2027-10-20,TPH,BPJ,14232,2027-10-21 4:44,2027-10-21 14:03,2027-10-21 9:44,2027-10-21 17:03,0,2,4.069924978,152
10247,2027-06-28,Y,11,EYF,CUY,AZ20271021EYFTPH19533,2027-10-21,EYF,TPH,19533,2027-10-21 12:53,2027-10-21 14:21,2027-10-21 17:53,2027-10-21 19:21,0,1,1.199000001,
10247,2027-06-28,Y,11,EYF,CUY,AZ20271021TPHCUY2834,2027-10-21,TPH,CUY,2834,2027-10-21 15:29,2027-10-21 19:01,2027-10-21 20:29,2027-10-22 1:01,0,1,1.199000001,68
10248,2027-07-16,Y,1,OSW,PTP,AZ20271101OSWTPH1049,2027-11-01,OSW,TPH,1049,2027-11-01 19:43,2027-11-01 22:27,2027-11-02 0:43,2027-11-02 3:27,0,3,5.227277748,
10248,2027-07-16,Y,24,PTP,OSW,AZ20271022PTPTPH8485,2027-10-22,PTP,TPH,8485,2027-10-22 8:06,2027-10-22 12:38,2027-10-22 11:06,2027-10-22 17:38,0,3,5.227277748,
10248,2027-07-16,Y,24,PTP,OSW,AZ20271022TPHOSW5582,2027-10-22,TPH,OSW,5582,2027-10-22 15:45,2027-10-22 18:25,2027-10-22 20:45,2027-10-22 23:25,0,3,5.227277748,187
10248,2027-07-16,Y,1,OSW,PTP,AZ20271101TPHPTP8447,2027-11-01,TPH,PTP,8447,2027-11-02 0:56,2027-11-02 9:37,2027-11-02 5:56,2027-11-02 12:37,0,3,5.227277748,149
10249,2026-05-29,Y,10,IPF,TZJ,AZ20271004IPFTPH14206,2027-10-04,IPF,TPH,14206,2027-10-04 10:55,2027-10-04 16:22,2027-10-04 13:55,2027-10-04 21:22,0,1,4.761944099,
10249,2026-05-29,Y,10,TZJ,IPF,AZ20271020TPHIPF6489,2027-10-20,TPH,IPF,6489,2027-10-20 21:40,2027-10-21 6:57,2027-10-21 2:40,2027-10-21 9:57,0,1,4.761944099,77
10249,2026-05-29,Y,10,IPF,TZJ,AZ20271004TPHTZJ14583,2027-10-04,TPH,TZJ,14583,2027-10-04 18:04,2027-10-04 19:46,2027-10-04 23:04,2027-10-05 0:46,0,1,4.761944099,102
10249,2026-05-29,Y,10,TZJ,IPF,AZ20271020TZJTPH14894,2027-10-20,TZJ,TPH,14894,2027-10-20 18:33,2027-10-20 20:23,2027-10-20 23:33,2027-10-21 1:23,0,1,4.761944099,
10250,2027-07-23,Y,6,ALN,VUY,AZ20271020ALNTPH6238,2027-10-20,ALN,TPH,6238,2027-10-20 12:08,2027-10-20 16:48,2027-10-20 18:08,2027-10-20 21:48,0,1,5.396604781,
10250,2027-07-23,Y,6,VUY,ALN,AZ20271018TPHALN6524,2027-10-18,TPH,ALN,6524,2027-10-19 3:40,2027-10-19 6:37,2027-10-19 8:40,2027-10-19 12:37,0,1,5.396604781,128
10250,2027-07-23,Y,6,ALN,VUY,AZ20271020TPHVUY109,2027-10-20,TPH,VUY,109,2027-10-20 18:21,2027-10-20 18:47,2027-10-20 23:21,2027-10-21 0:47,0,1,5.396604781,93
10250,2027-07-23,Y,6,VUY,ALN,AZ20271018VUYTPH2927,2027-10-18,VUY,TPH,2927,2027-10-18 23:08,2027-10-19 1:32,2027-10-19 5:08,2027-10-19 6:32,0,1,5.396604781,
10251,2027-07-02,C,25,QHP,TPH,AZ20271021QHPTPH5747,2027-10-21,QHP,TPH,5747,2027-10-21 11:17,2027-10-21 14:26,2027-10-21 16:17,2027-10-21 19:26,0,3,4.468354935,
10251,2027-07-02,Y,7,TPH,QHP,AZ20271011TPHQHP793,2027-10-11,TPH,QHP,793,2027-10-12 0:32,2027-10-12 3:40,2027-10-12 5:32,2027-10-12 8:40,0,3,4.468354935,
10252,2027-10-04,Y,11,TZJ,PTP,AZ20271020TPHPTP8447,2027-10-20,TPH,PTP,8447,2027-10-21 0:56,2027-10-21 9:37,2027-10-21 5:56,2027-10-21 12:37,0,1,4.373804136,326
10252,2027-10-04,Y,11,TZJ,PTP,AZ20271020TZJTPH13898,2027-10-20,TZJ,TPH,13898,2027-10-20 17:40,2027-10-20 19:30,2027-10-20 22:40,2027-10-21 0:30,0,1,4.373804136,
10253,2027-08-28,Y,22,ERW,ZFM,AZ20271031ERWTPH11666,2027-10-31,ERW,TPH,11666,2027-10-31 18:27,2027-10-31 20:04,2027-10-31 22:27,2027-11-01 1:04,0,4,4.911712004,
10253,2027-08-28,Y,20,ZFM,ERW,AZ20271022TPHERW12992,2027-10-22,TPH,ERW,12992,2027-10-22 15:53,2027-10-22 19:22,2027-10-22 20:53,2027-10-22 23:22,0,4,4.911712004,88
10253,2027-08-28,Y,22,ERW,ZFM,AZ20271031TPHZFM3101,2027-10-31,TPH,ZFM,3101,2027-10-31 21:55,2027-11-01 6:30,2027-11-01 2:55,2027-11-01 9:30,0,4,4.911712004,111
10253,2027-08-28,Y,20,ZFM,ERW,AZ20271022ZFMTPH273,2027-10-22,ZFM,TPH,273,2027-10-22 9:40,2027-10-22 14:25,2027-10-22 12:40,2027-10-22 19:25,0,4,4.911712004,
10254,2027-10-04,Y,19,IJA,OYC,AZ20271020IJATPH19852,2027-10-20,IJA,TPH,19852,2027-10-20 12:57,2027-10-20 14:18,2027-10-20 17:57,2027-10-20 19:18,0,2,2.222462847,
10254,2027-10-04,Y,19,IJA,OYC,AZ20271020TPHOYC15133,2027-10-20,TPH,OYC,15133,2027-10-20 15:26,2027-10-20 18:29,2027-10-20 20:26,2027-10-20 22:29,0,2,2.222462847,68
10255,2027-07-12,Y,4,CEF,ALN,AZ20271021CEFTPH3898,2027-10-21,CEF,TPH,3898,2027-10-21 20:56,2027-10-21 22:51,2027-10-22 1:56,2027-10-22 3:51,0,1,4.495924977,
10255,2027-07-12,Y,4,CEF,ALN,AZ20271021TPHALN3819,2027-10-21,TPH,ALN,3819,2027-10-22 1:16,2027-10-22 4:13,2027-10-22 6:16,2027-10-22 10:13,0,1,4.495924977,145
10256,2027-09-07,Y,16,RBR,TPH,AZ20271104RBRTPH7756,2027-11-04,RBR,TPH,7756,2027-11-04 20:18,2027-11-04 22:58,2027-11-05 2:18,2027-11-05 3:58,0,1,3.620000005,
10256,2027-09-07,Y,21,TPH,RBR,AZ20271021TPHRBR5443,2027-10-21,TPH,RBR,5443,2027-10-21 18:33,2027-10-21 19:23,2027-10-21 23:33,2027-10-22 1:23,0,1,3.620000005,
10257,2027-08-03,C,9,IPF,PGM,AZ20271021IPFTPH7343,2027-10-21,IPF,TPH,7343,2027-10-21 20:54,2027-10-22 2:14,2027-10-21 23:54,2027-10-22 7:14,0,5,5.20971237,
10257,2027-08-03,C,9,IPF,PGM,AZ20271021TPHPGM8800,2027-10-21,TPH,PGM,8800,2027-10-22 4:41,2027-10-22 5:50,2027-10-22 9:41,2027-10-22 11:50,0,5,5.20971237,147
10258,2027-10-08,Y,16,IPF,VUY,AZ20271021IPFTPH7343,2027-10-21,IPF,TPH,7343,2027-10-21 20:54,2027-10-22 2:14,2027-10-21 23:54,2027-10-22 7:14,0,1,5.72475711,
10258,2027-10-08,Y,10,VUY,IPF,AZ20280115TPHIPF4302,2028-01-15,TPH,IPF,4302,2028-01-16 0:45,2028-01-16 9:50,2028-01-16 5:45,2028-01-16 12:50,0,1,5.72475711,98
10258,2027-10-08,Y,16,IPF,VUY,AZ20271021TPHVUY11871,2027-10-21,TPH,VUY,11871,2027-10-22 3:35,2027-10-22 4:01,2027-10-22 8:35,2027-10-22 10:01,0,1,5.72475711,81
10258,2027-10-08,Y,10,VUY,IPF,AZ20280115VUYTPH16041,2028-01-15,VUY,TPH,16041,2028-01-15 20:44,2028-01-15 23:07,2028-01-16 2:44,2028-01-16 4:07,0,1,5.72475711,
10259,2027-06-18,Y,19,NAD,ZFM,AZ20270928NADTPH19219,2027-09-28,NAD,TPH,19219,2027-09-28 18:30,2027-09-28 20:43,2027-09-28 23:30,2027-09-29 1:43,0,4,4.759461808,
10259,2027-06-18,Y,20,ZFM,NAD,AZ20271021TPHNAD12819,2027-10-21,TPH,NAD,12819,2027-10-21 15:22,2027-10-21 17:39,2027-10-21 20:22,2027-10-21 22:39,0,4,4.759461808,57
10259,2027-06-18,Y,19,NAD,ZFM,AZ20270928TPHZFM10362,2027-09-28,TPH,ZFM,10362,2027-09-28 21:40,2027-09-29 6:10,2027-09-29 2:40,2027-09-29 9:10,0,4,4.759461808,57
10259,2027-06-18,Y,20,ZFM,NAD,AZ20271021ZFMTPH273,2027-10-21,ZFM,TPH,273,2027-10-21 9:40,2027-10-21 14:25,2027-10-21 12:40,2027-10-21 19:25,0,4,4.759461808,
10260,2027-10-09,Y,12,ALN,TPH,AZ20271020ALNTPH13462,2027-10-20,ALN,TPH,13462,2027-10-20 19:21,2027-10-21 0:01,2027-10-21 1:21,2027-10-21 5:01,0,1,2.612999976,
10261,2027-10-09,Y,11,ZRR,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,4.814813407,67
10261,2027-10-09,Y,11,ZRR,ZFM,AZ20271021ZRRTPH1266,2027-10-21,ZRR,TPH,1266,2027-10-21 6:59,2027-10-21 16:50,2027-10-21 14:59,2027-10-21 21:50,0,1,4.814813407,
10262,2027-10-04,C,17,QRD,TPH,AZ20271020QRDTPH8166,2027-10-20,QRD,TPH,8166,2027-10-20 22:53,2027-10-21 2:15,2027-10-21 3:53,2027-10-21 7:15,0,1,4.637354905,
10262,2027-10-04,C,17,TPH,QRD,AZ20271025TPHQRD1370,2027-10-25,TPH,QRD,1370,2027-10-25 15:47,2027-10-25 19:13,2027-10-25 20:47,2027-10-26 0:13,0,1,4.637354905,
10263,2027-06-22,Y,21,ALN,NAD,AZ20270921ALNTPH7371,2027-09-21,ALN,TPH,7371,2027-09-21 8:04,2027-09-21 12:48,2027-09-21 14:04,2027-09-21 17:48,0,1,4.229849989,
10263,2027-06-22,Y,16,NAD,ALN,AZ20271020NADTPH13465,2027-10-20,NAD,TPH,13465,2027-10-20 20:59,2027-10-20 23:08,2027-10-21 1:59,2027-10-21 4:08,0,1,4.229849989,
10263,2027-06-22,Y,16,NAD,ALN,AZ20271020TPHALN18534,2027-10-20,TPH,ALN,18534,2027-10-21 1:11,2027-10-21 4:18,2027-10-21 6:11,2027-10-21 10:18,0,1,4.229849989,123
10263,2027-06-22,Y,21,ALN,NAD,AZ20270921TPHNAD12819,2027-09-21,TPH,NAD,12819,2027-09-21 15:21,2027-09-21 17:34,2027-09-21 20:21,2027-09-21 22:34,0,1,4.229849989,153
10264,2027-08-13,C,3,ALN,RJD,AZ20271005ALNTPH7371,2027-10-05,ALN,TPH,7371,2027-10-05 8:04,2027-10-05 12:48,2027-10-05 14:04,2027-10-05 17:48,0,1,5.030168987,
10264,2027-08-13,Y,19,RJD,ALN,AZ20271021RJDTPH15301,2027-10-21,RJD,TPH,15301,2027-10-21 20:40,2027-10-21 22:23,2027-10-22 0:40,2027-10-22 3:23,0,1,5.030168987,
10264,2027-08-13,Y,19,RJD,ALN,AZ20271021TPHALN3819,2027-10-21,TPH,ALN,3819,2027-10-22 1:16,2027-10-22 4:13,2027-10-22 6:16,2027-10-22 10:13,0,1,5.030168987,173
10264,2027-08-13,C,3,ALN,RJD,AZ20271005TPHRJD8543,2027-10-05,TPH,RJD,8543,2027-10-05 15:55,2027-10-05 19:36,2027-10-05 20:55,2027-10-05 23:36,0,1,5.030168987,187
10265,2027-09-11,Y,14,ZRR,TZJ,AZ20271020TPHTZJ19978,2027-10-20,TPH,TZJ,19978,2027-10-20 14:09,2027-10-20 15:49,2027-10-20 19:09,2027-10-20 20:49,0,1,1.246999994,166
10265,2027-09-11,Y,14,ZRR,TZJ,AZ20271019ZRRTPH19564,2027-10-19,ZRR,TPH,19564,2027-10-20 1:32,2027-10-20 11:23,2027-10-20 9:32,2027-10-20 16:23,0,1,1.246999994,
10266,2027-10-09,Y,4,CLT,VUY,AZ20271029CLTTPH1630,2027-10-29,CLT,TPH,1630,2027-10-29 20:53,2027-10-29 23:03,2027-10-30 1:53,2027-10-30 4:03,0,3,2.564597514,
10266,2027-10-09,Y,11,VUY,CLT,AZ20271022TPHCLT8368,2027-10-22,TPH,CLT,8368,2027-10-22 17:59,2027-10-22 19:53,2027-10-22 22:59,2027-10-23 0:53,0,3,2.564597514,213
10266,2027-10-09,Y,4,CLT,VUY,AZ20271029TPHVUY10006,2027-10-29,TPH,VUY,10006,2027-10-30 1:09,2027-10-30 1:35,2027-10-30 6:09,2027-10-30 7:35,0,3,2.564597514,126
10266,2027-10-09,Y,11,VUY,CLT,AZ20271022VUYTPH5659,2027-10-22,VUY,TPH,5659,2027-10-22 12:02,2027-10-22 14:26,2027-10-22 18:02,2027-10-22 19:26,0,3,2.564597514,
10267,2027-09-07,Y,18,TZJ,CHC,AZ20271020TPHCHC18415,2027-10-20,TPH,CHC,18415,2027-10-21 4:40,2027-10-21 13:40,2027-10-21 9:40,2027-10-21 16:40,0,1,4.91670983,149
10267,2027-09-07,Y,18,TZJ,CHC,AZ20271020TZJTPH11611,2027-10-20,TZJ,TPH,11611,2027-10-21 0:21,2027-10-21 2:11,2027-10-21 5:21,2027-10-21 7:11,0,1,4.91670983,
10268,2027-08-13,C,9,SIQ,VUY,AZ20270920SIQTPH5838,2027-09-20,SIQ,TPH,5838,2027-09-20 23:52,2027-09-21 1:59,2027-09-21 3:52,2027-09-21 6:59,0,1,8.865001804,
10268,2027-08-13,C,9,VUY,SIQ,AZ20271020TPHSIQ10809,2027-10-20,TPH,SIQ,10809,2027-10-21 0:59,2027-10-21 4:47,2027-10-21 5:59,2027-10-21 8:47,0,1,8.865001804,130
10268,2027-08-13,C,9,SIQ,VUY,AZ20270920TPHVUY11871,2027-09-20,TPH,VUY,11871,2027-09-21 3:25,2027-09-21 3:52,2027-09-21 8:25,2027-09-21 9:52,0,1,8.865001804,86
10268,2027-08-13,C,9,VUY,SIQ,AZ20271020VUYTPH16041,2027-10-20,VUY,TPH,16041,2027-10-20 20:25,2027-10-20 22:49,2027-10-21 2:25,2027-10-21 3:49,0,1,8.865001804,
10269,2027-08-13,Y,16,RBR,TPH,AZ20271021RBRTPH7756,2027-10-21,RBR,TPH,7756,2027-10-21 20:18,2027-10-21 22:58,2027-10-22 2:18,2027-10-22 3:58,0,3,2.863780022,
10269,2027-08-13,Y,24,TPH,RBR,AZ20271024TPHRBR5443,2027-10-24,TPH,RBR,5443,2027-10-24 18:33,2027-10-24 19:23,2027-10-24 23:33,2027-10-25 1:23,0,3,2.863780022,
10270,2027-09-07,Y,22,ECZ,JDP,AZ20271020ECZTPH7622,2027-10-20,ECZ,TPH,7622,2027-10-20 15:16,2027-10-20 16:43,2027-10-20 20:16,2027-10-20 21:43,0,1,3.574870015,
10270,2027-09-07,Y,11,JDP,ECZ,AZ20271006JDPTPH19123,2027-10-06,JDP,TPH,19123,2027-10-06 17:45,2027-10-06 20:34,2027-10-06 23:45,2027-10-07 1:34,0,1,3.574870015,
10270,2027-09-07,Y,11,JDP,ECZ,AZ20271006TPHECZ3064,2027-10-06,TPH,ECZ,3064,2027-10-06 21:51,2027-10-06 23:12,2027-10-07 2:51,2027-10-07 4:12,0,1,3.574870015,77
10270,2027-09-07,Y,22,ECZ,JDP,AZ20271020TPHJDP6699,2027-10-20,TPH,JDP,6699,2027-10-20 18:27,2027-10-20 21:20,2027-10-20 23:27,2027-10-21 3:20,0,1,3.574870015,104
10271,2027-10-09,Y,4,IJA,TPH,AZ20271105IJATPH18620,2027-11-05,IJA,TPH,18620,2027-11-05 21:07,2027-11-05 22:28,2027-11-06 2:07,2027-11-06 3:28,0,3,8.278639577,
10271,2027-10-09,Y,4,TPH,IJA,AZ20271020TPHIJA13612,2027-10-20,TPH,IJA,13612,2027-10-20 18:16,2027-10-20 19:30,2027-10-20 23:16,2027-10-21 0:30,0,3,8.278639577,
