RECLOC,CABIN_CD,COS_CD,OPER_OD_ORIG_CD,OPER_OD_DEST_CD,DEP_KEY,DEP_DT,ORIG_CD,DEST_CD,FLT_NUM,DEP_DTML,ARR_DTML,DEP_DTMZ,ARR_DTMZ,PREV_OD_BROKEN_IND,PAX_CNT,CVM,PREV_CONN_TIME,ALT_DEP_KEY,ALT_CABIN_CD,ALT_OPER_OD_ORIG_CD,ALT_OPER_OD_DEST_CD,ALT_DEP_DT,ALT_ORIG_CD,ALT_DEST_CD,ALT_FLT_NUM,ALT_DEP_DTML,ALT_ARR_DTML,ALT_DEP_DTMZ,ALT_ARR_DTMZ,ALT_CONN_TIME_MINS
11777,Y,22,OYC,PTP,AZ20271021TPHPTP10725,2027-10-21,TPH,PTP,10725,2027-10-21 21:55,2027-10-22 6:36,2027-10-22 2:55,2027-10-22 9:36,0,1,5.085394128,71.0,AZ20271023TPHPTP10725,Either,TPH,PTP,2027-10-23,TPH,PTP,10725.0,2027-10-23 21:55,2027-10-24 06:36,2027-10-24 02:55,2027-10-24 09:36,
11778,Y,19,TPH,NWY,AZ20271021TPHNWY10061,2027-10-21,TPH,NWY,10061,2027-10-21 18:19,2027-10-21 21:56,2027-10-21 23:19,2027-10-22 2:56,0,1,0.314999998,,,,,,,,,,,,,,
11779,Y,14,TPH,OSW,AZ20271021TPHOSW2173,2027-10-21,TPH,OSW,2173,2027-10-21 13:48,2027-10-21 16:28,2027-10-21 18:48,2027-10-21 21:28,0,1,0.351999998,,AZ20271022TPHOSW2173,Either,TPH,OSW,2027-10-22,TPH,OSW,2173.0,2027-10-22 13:48,2027-10-22 16:28,2027-10-22 18:48,2027-10-22 21:28,
11780,Y,18,NAD,HHO,AZ20271020NADTPH13465,2027-10-20,NAD,TPH,13465,2027-10-20 20:59,2027-10-20 23:08,2027-10-21 1:59,2027-10-21 4:08,0,2,2.044999957,,,,,,,,,,,,,,
11781,C,25,VUY,TPH,AZ20271021VUYTPH18329,2027-10-21,VUY,TPH,18329,2027-10-21 17:16,2027-10-21 19:40,2027-10-21 23:16,2027-10-22 0:40,0,1,6.204131633,,AZ20271023VUYTPH3289,Either,VUY,TPH,2027-10-23,VUY,TPH,3289.0,2027-10-23 14:59,2027-10-23 17:23,2027-10-23 20:59,2027-10-23 22:23,
11782,Y,16,ERW,VCF,AZ20271022ERWTPH11457,2027-10-22,ERW,TPH,11457,2027-10-22 12:35,2027-10-22 14:17,2027-10-22 16:35,2027-10-22 19:17,0,1,1.859109998,,AZ20271024ERWTPH11457,Either,ERW,TPH,2027-10-24,ERW,TPH,11457.0,2027-10-24 12:35,2027-10-24 14:17,2027-10-24 16:35,2027-10-24 19:17,
11783,Y,11,TZJ,PGM,AZ20271022TZJTPH10249,2027-10-22,TZJ,TPH,10249,2027-10-22 15:05,2027-10-22 16:55,2027-10-22 20:05,2027-10-22 21:55,0,1,1.456820011,,AZ20271024TZJTPH10249,Either,TZJ,TPH,2027-10-24,TZJ,TPH,10249.0,2027-10-24 15:05,2027-10-24 16:55,2027-10-24 20:05,2027-10-24 21:55,
11784,Y,21,EYF,OYC,AZ20271022EYFTPH19533,2027-10-22,EYF,TPH,19533,2027-10-22 12:53,2027-10-22 14:21,2027-10-22 17:53,2027-10-22 19:21,0,1,2.398462831,,AZ20271023EYFTPH17051,Either,EYF,TPH,2027-10-23,EYF,TPH,17051.0,2027-10-24 00:08,2027-10-24 01:36,2027-10-24 05:08,2027-10-24 06:36,
11785,Y,20,NAD,KHL,AZ20271021NADTPH19219,2027-10-21,NAD,TPH,19219,2027-10-21 18:34,2027-10-21 20:43,2027-10-21 23:34,2027-10-22 1:43,0,1,5.22070985,,AZ20271023NADTPH19219,Either,NAD,TPH,2027-10-23,NAD,TPH,19219.0,2027-10-23 18:34,2027-10-23 20:43,2027-10-23 23:34,2027-10-24 01:43,
11786,Y,20,GIW,KHR,AZ20271020TPHKHR19705,2027-10-20,TPH,KHR,19705,2027-10-20 17:40,2027-10-20 18:55,2027-10-20 22:40,2027-10-21 0:55,0,1,3.716850007,301.0,AZ20271022TPHKHR19705,Either,TPH,KHR,2027-10-22,TPH,KHR,19705.0,2027-10-22 17:40,2027-10-22 18:55,2027-10-22 22:40,2027-10-23 00:55,
11787,C,17,TPH,TZJ,AZ20271020TPHTZJ3518,2027-10-20,TPH,TZJ,3518,2027-10-20 15:35,2027-10-20 17:15,2027-10-20 20:35,2027-10-20 22:15,0,2,4.062784905,,,,,,,,,,,,,,
11788,Y,19,HIP,ZFM,AZ20271021TPHZFM15916,2027-10-21,TPH,ZFM,15916,2027-10-21 17:57,2027-10-22 2:32,2027-10-21 22:57,2027-10-22 5:32,0,1,4.531604787,309.0,AZ20271022TPHZFM3101,Either,TPH,ZFM,2027-10-22,TPH,ZFM,3101.0,2027-10-22 21:55,2027-10-23 06:30,2027-10-23 02:55,2027-10-23 09:30,
11789,Y,14,LIZ,ZFM,AZ20271021LIZTPH14435,2027-10-21,LIZ,TPH,14435,2027-10-21 23:55,2027-10-22 1:42,2027-10-22 3:55,2027-10-22 6:42,0,1,1.552109957,,AZ20271022LIZTPH14435,Either,LIZ,TPH,2027-10-22,LIZ,TPH,14435.0,2027-10-22 23:55,2027-10-23 01:42,2027-10-23 03:55,2027-10-23 06:42,
11789,Y,14,LIZ,ZFM,AZ20271021LIZTPH14435,2027-10-21,LIZ,TPH,14435,2027-10-21 23:55,2027-10-22 1:42,2027-10-22 3:55,2027-10-22 6:42,0,1,1.552109957,,AZ20271022LIZTPH818,Either,LIZ,TPH,2027-10-22,LIZ,TPH,818.0,2027-10-22 21:37,2027-10-22 23:24,2027-10-23 01:37,2027-10-23 04:24,
11789,Y,14,LIZ,ZFM,AZ20271021LIZTPH14435,2027-10-21,LIZ,TPH,14435,2027-10-21 23:55,2027-10-22 1:42,2027-10-22 3:55,2027-10-22 6:42,0,1,1.552109957,,AZ20271023LIZTPH14019,Either,LIZ,TPH,2027-10-23,LIZ,TPH,14019.0,2027-10-23 12:26,2027-10-23 14:13,2027-10-23 16:26,2027-10-23 19:13,
11789,Y,14,LIZ,ZFM,AZ20271021LIZTPH14435,2027-10-21,LIZ,TPH,14435,2027-10-21 23:55,2027-10-22 1:42,2027-10-22 3:55,2027-10-22 6:42,0,1,1.552109957,,AZ20271023LIZTPH14435,Either,LIZ,TPH,2027-10-23,LIZ,TPH,14435.0,2027-10-23 23:55,2027-10-24 01:42,2027-10-24 03:55,2027-10-24 06:42,
11789,Y,14,LIZ,ZFM,AZ20271021LIZTPH14435,2027-10-21,LIZ,TPH,14435,2027-10-21 23:55,2027-10-22 1:42,2027-10-22 3:55,2027-10-22 6:42,0,1,1.552109957,,AZ20271023LIZTPH14965,Either,LIZ,TPH,2027-10-23,LIZ,TPH,14965.0,2027-10-23 18:08,2027-10-23 19:55,2027-10-23 22:08,2027-10-24 00:55,
11789,Y,14,LIZ,ZFM,AZ20271021LIZTPH14435,2027-10-21,LIZ,TPH,14435,2027-10-21 23:55,2027-10-22 1:42,2027-10-22 3:55,2027-10-22 6:42,0,1,1.552109957,,AZ20271023LIZTPH376,Either,LIZ,TPH,2027-10-23,LIZ,TPH,376.0,2027-10-23 18:19,2027-10-23 20:06,2027-10-23 22:19,2027-10-24 01:06,
11790,Y,19,TPH,EID,AZ20271021TPHEID19483,2027-10-21,TPH,EID,19483,2027-10-21 15:38,2027-10-21 17:19,2027-10-21 20:38,2027-10-21 22:19,0,1,0.0213600005954504,,AZ20271022TPHEID19483,Either,TPH,EID,2027-10-22,TPH,EID,19483.0,2027-10-22 15:38,2027-10-22 17:19,2027-10-22 20:38,2027-10-22 22:19,
11791,Y,18,TPH,EYF,AZ20271020TPHEYF5897,2027-10-20,TPH,EYF,5897,2027-10-21 3:46,2027-10-21 5:07,2027-10-21 8:46,2027-10-21 10:07,0,2,2.298000008,,,,,,,,,,,,,,
11792,Y,0,TZJ,ZFM,AZ20271021TZJTPH6737,2027-10-21,TZJ,TPH,6737,2027-10-21 21:23,2027-10-21 23:13,2027-10-22 2:23,2027-10-22 4:13,0,1,4.512562004,,AZ20271023TZJTPH14894,Either,TZJ,TPH,2027-10-23,TZJ,TPH,14894.0,2027-10-23 18:33,2027-10-23 20:23,2027-10-23 23:33,2027-10-24 01:23,
11793,Y,4,NAD,IPF,AZ20271021NADTPH19219,2027-10-21,NAD,TPH,19219,2027-10-21 18:34,2027-10-21 20:43,2027-10-21 23:34,2027-10-22 1:43,0,1,4.340394123,,,,,,,,,,,,,,
11794,Y,4,EBG,NWY,AZ20271022EBGTPH6882,2027-10-22,EBG,TPH,6882,2027-10-22 15:06,2027-10-22 16:35,2027-10-22 19:06,2027-10-22 21:35,0,1,1.92019999,,AZ20271024EBGTPH5654,Either,EBG,TPH,2027-10-24,EBG,TPH,5654.0,2027-10-24 12:44,2027-10-24 14:13,2027-10-24 16:44,2027-10-24 19:13,
11795,C,25,ERW,PGM,AZ20271021TPHPGM8800,2027-10-21,TPH,PGM,8800,2027-10-22 4:41,2027-10-22 5:50,2027-10-22 9:41,2027-10-22 11:50,0,1,9.8109918,191.0,AZ20271022TPHPGM8800,Either,TPH,PGM,2027-10-22,TPH,PGM,8800.0,2027-10-23 04:41,2027-10-23 05:50,2027-10-23 09:41,2027-10-23 11:50,
11796,Y,21,KHL,HHO,AZ20271021KHLTPH9926,2027-10-21,KHL,TPH,9926,2027-10-21 7:55,2027-10-21 12:46,2027-10-21 10:55,2027-10-21 17:46,0,3,6.026739826,,,,,,,,,,,,,,
11797,Y,0,TPH,ERW,AZ20271020TPHERW7675,2027-10-20,TPH,ERW,7675,2027-10-20 13:47,2027-10-20 17:16,2027-10-20 18:47,2027-10-20 21:16,0,2,2.254999995,,AZ20271022TPHERW7675,Either,TPH,ERW,2027-10-22,TPH,ERW,7675.0,2027-10-22 13:47,2027-10-22 17:16,2027-10-22 18:47,2027-10-22 21:16,
11798,Y,21,EYF,TPH,AZ20271021EYFTPH3093,2027-10-21,EYF,TPH,3093,2027-10-21 11:03,2027-10-21 12:31,2027-10-21 16:03,2027-10-21 17:31,0,1,0.377999991,,,,,,,,,,,,,,
11799,Y,6,OLT,TPH,AZ20271020OLTTPH10853,2027-10-20,OLT,TPH,10853,2027-10-21 3:19,2027-10-21 12:43,2027-10-21 11:19,2027-10-21 17:43,0,1,2.0,,AZ20271022OLTTPH10853,Either,OLT,TPH,2027-10-22,OLT,TPH,10853.0,2027-10-23 03:19,2027-10-23 12:43,2027-10-23 11:19,2027-10-23 17:43,
11800,Y,18,IJA,TPH,AZ20271020IJATPH18620,2027-10-20,IJA,TPH,18620,2027-10-20 21:07,2027-10-20 22:28,2027-10-21 2:07,2027-10-21 3:28,0,2,2.204999998,,,,,,,,,,,,,,
11801,C,25,NWY,OSW,AZ20271021TPHOSW2173,2027-10-21,TPH,OSW,2173,2027-10-21 13:48,2027-10-21 16:28,2027-10-21 18:48,2027-10-21 21:28,0,1,9.553261793,84.0,AZ20271021TPHOSW3559,Either,TPH,OSW,2027-10-21,TPH,OSW,3559.0,2027-10-22 01:02,2027-10-22 03:42,2027-10-22 06:02,2027-10-22 08:42,
11801,Y,18,NWY,OSW,AZ20271021NWYTPH12647,2027-10-21,NWY,TPH,12647,2027-10-21 8:43,2027-10-21 12:24,2027-10-21 13:43,2027-10-21 17:24,0,1,9.553261793,,AZ20271022NWYTPH13488,Either,NWY,TPH,2027-10-22,NWY,TPH,13488.0,2027-10-22 22:56,2027-10-23 02:37,2027-10-23 03:56,2027-10-23 07:37,
11802,Y,11,ERW,OSW,AZ20271020TPHOSW17806,2027-10-20,TPH,OSW,17806,2027-10-21 4:02,2027-10-21 6:42,2027-10-21 9:02,2027-10-21 11:42,0,1,2.473462849,152.0,AZ20271022TPHOSW5582,Either,TPH,OSW,2027-10-22,TPH,OSW,5582.0,2027-10-22 15:45,2027-10-22 18:25,2027-10-22 20:45,2027-10-22 23:25,
11803,Y,22,OLT,KHL,AZ20271022OLTTPH9791,2027-10-22,OLT,TPH,9791,2027-10-22 7:21,2027-10-22 16:45,2027-10-22 15:21,2027-10-22 21:45,0,1,5.823478453,,AZ20271023OLTTPH10853,Either,OLT,TPH,2027-10-23,OLT,TPH,10853.0,2027-10-24 03:19,2027-10-24 12:43,2027-10-24 11:19,2027-10-24 17:43,
11803,Y,22,OLT,KHL,AZ20271022OLTTPH9791,2027-10-22,OLT,TPH,9791,2027-10-22 7:21,2027-10-22 16:45,2027-10-22 15:21,2027-10-22 21:45,0,1,5.823478453,,AZ20271023OLTTPH7116,Either,OLT,TPH,2027-10-23,OLT,TPH,7116.0,2027-10-23 07:10,2027-10-23 16:34,2027-10-23 15:10,2027-10-23 21:34,
11803,Y,22,OLT,KHL,AZ20271022OLTTPH9791,2027-10-22,OLT,TPH,9791,2027-10-22 7:21,2027-10-22 16:45,2027-10-22 15:21,2027-10-22 21:45,0,1,5.823478453,,AZ20271023OLTTPH9791,Either,OLT,TPH,2027-10-23,OLT,TPH,9791.0,2027-10-23 07:21,2027-10-23 16:45,2027-10-23 15:21,2027-10-23 21:45,
11804,Y,10,TZJ,ZRR,AZ20271021TZJTPH6737,2027-10-21,TZJ,TPH,6737,2027-10-21 21:23,2027-10-21 23:13,2027-10-22 2:23,2027-10-22 4:13,0,1,4.137849981,,AZ20271021TZJTPH11611,Either,TZJ,TPH,2027-10-21,TZJ,TPH,11611.0,2027-10-22 00:21,2027-10-22 02:11,2027-10-22 05:21,2027-10-22 07:11,
11805,Y,0,RBR,NWY,AZ20271021TPHNWY7746,2027-10-21,TPH,NWY,7746,2027-10-22 3:55,2027-10-22 7:32,2027-10-22 8:55,2027-10-22 12:32,0,2,6.646476964,65.0,,,,,,,,,,,,,
11806,Y,19,BPJ,QHP,AZ20271021BPJTPH3818,2027-10-21,BPJ,TPH,3818,2027-10-21 17:26,2027-10-21 22:52,2027-10-21 20:26,2027-10-22 3:52,0,2,3.939850027,,,,,,,,,,,,,,
11807,Y,19,RHP,NAD,AZ20271021TPHNAD10818,2027-10-21,TPH,NAD,10818,2027-10-22 3:37,2027-10-22 5:54,2027-10-22 8:37,2027-10-22 10:54,0,1,2.269462838,120.0,AZ20271023TPHNAD5528,Either,TPH,NAD,2027-10-23,TPH,NAD,5528.0,2027-10-23 21:32,2027-10-23 23:49,2027-10-24 02:32,2027-10-24 04:49,
11808,Y,14,NWY,QHP,AZ20271020NWYTPH11552,2027-10-20,NWY,TPH,11552,2027-10-20 19:57,2027-10-20 23:38,2027-10-21 0:57,2027-10-21 4:38,0,1,2.546462833,,,,,,,,,,,,,,
11809,C,17,DFP,OSW,AZ20271020TPHOSW17806,2027-10-20,TPH,OSW,17806,2027-10-21 4:02,2027-10-21 6:42,2027-10-21 9:02,2027-10-21 11:42,0,1,4.798439768,83.0,AZ20271021TPHOSW5582,Either,TPH,OSW,2027-10-21,TPH,OSW,5582.0,2027-10-21 15:45,2027-10-21 18:25,2027-10-21 20:45,2027-10-21 23:25,
11810,Y,19,CUY,CEF,AZ20271020TPHCEF8181,2027-10-20,TPH,CEF,8181,2027-10-20 15:46,2027-10-20 17:48,2027-10-20 20:46,2027-10-20 22:48,0,1,7.327198558,813.0,AZ20271020TPHCEF5687,Either,TPH,CEF,2027-10-20,TPH,CEF,5687.0,2027-10-21 04:43,2027-10-21 06:45,2027-10-21 09:43,2027-10-21 11:45,
11811,Y,18,QHP,HIP,AZ20271021TPHHIP18790,2027-10-21,TPH,HIP,18790,2027-10-22 0:52,2027-10-22 2:18,2027-10-22 5:52,2027-10-22 7:18,0,1,1.425999999,147.0,,,,,,,,,,,,,
11812,Y,18,NAD,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,1,3.793849999,61.0,AZ20271022TPHVUY2154,Either,TPH,VUY,2027-10-22,TPH,VUY,2154.0,2027-10-22 13:44,2027-10-22 14:10,2027-10-22 18:44,2027-10-22 20:10,
11813,C,25,EYF,VUY,AZ20271020EYFTPH7127,2027-10-20,EYF,TPH,7127,2027-10-20 18:37,2027-10-20 20:05,2027-10-20 23:37,2027-10-21 1:05,0,1,5.931017021,,AZ20271020EYFTPH17051,Either,EYF,TPH,2027-10-20,EYF,TPH,17051.0,2027-10-21 00:08,2027-10-21 01:36,2027-10-21 05:08,2027-10-21 06:36,
11814,Y,11,OSW,TPH,AZ20271022OSWTPH11969,2027-10-22,OSW,TPH,11969,2027-10-22 11:30,2027-10-22 14:14,2027-10-22 16:30,2027-10-22 19:14,0,2,3.789709452,,AZ20271023OSWTPH1049,Either,OSW,TPH,2027-10-23,OSW,TPH,1049.0,2027-10-23 19:43,2027-10-23 22:27,2027-10-24 00:43,2027-10-24 03:27,
11815,Y,10,PJY,TPH,AZ20271020PJYTPH2165,2027-10-20,PJY,TPH,2165,2027-10-20 22:13,2027-10-20 23:40,2027-10-21 2:13,2027-10-21 4:40,0,1,2.584999979,,,,,,,,,,,,,,
11816,Y,4,GCH,ERW,AZ20271021GCHTPH9724,2027-10-21,GCH,TPH,9724,2027-10-21 9:58,2027-10-21 12:22,2027-10-21 13:58,2027-10-21 17:22,0,1,3.667625007,,AZ20271022GCHTPH9724,Either,GCH,TPH,2027-10-22,GCH,TPH,9724.0,2027-10-22 09:58,2027-10-22 12:22,2027-10-22 13:58,2027-10-22 17:22,
11816,Y,4,GCH,ERW,AZ20271021GCHTPH9724,2027-10-21,GCH,TPH,9724,2027-10-21 9:58,2027-10-21 12:22,2027-10-21 13:58,2027-10-21 17:22,0,1,3.667625007,,AZ20271023GCHTPH9724,Either,GCH,TPH,2027-10-23,GCH,TPH,9724.0,2027-10-23 09:58,2027-10-23 12:22,2027-10-23 13:58,2027-10-23 17:22,
11817,Y,4,LIZ,KHL,AZ20271021TPHKHL15796,2027-10-21,TPH,KHL,15796,2027-10-21 21:47,2027-10-22 6:49,2027-10-22 2:47,2027-10-22 9:49,0,2,5.362630773,101.0,AZ20271023TPHKHL5917,Either,TPH,KHL,2027-10-23,TPH,KHL,5917.0,2027-10-23 18:08,2027-10-24 03:14,2027-10-23 23:08,2027-10-24 06:14,
11818,Y,4,TPH,VUY,AZ20271021TPHVUY17637,2027-10-21,TPH,VUY,17637,2027-10-21 15:33,2027-10-21 15:59,2027-10-21 20:33,2027-10-21 21:59,0,2,2.316925001,,AZ20271023TPHVUY17637,Either,TPH,VUY,2027-10-23,TPH,VUY,17637.0,2027-10-23 15:33,2027-10-23 15:59,2027-10-23 20:33,2027-10-23 21:59,
11819,Y,14,TPH,EYF,AZ20271021TPHEYF8525,2027-10-21,TPH,EYF,8525,2027-10-21 18:57,2027-10-21 20:18,2027-10-21 23:57,2027-10-22 1:18,0,5,0.284999996,,,,,,,,,,,,,,
11820,Y,6,NWY,JDP,AZ20271020TPHJDP6699,2027-10-20,TPH,JDP,6699,2027-10-20 18:27,2027-10-20 21:20,2027-10-20 23:27,2027-10-21 3:20,0,1,1.0,107.0,AZ20271020TPHJDP11398,Either,TPH,JDP,2027-10-20,TPH,JDP,11398.0,2027-10-21 03:41,2027-10-21 06:31,2027-10-21 08:41,2027-10-21 11:31,
11821,Y,22,SIQ,EYF,AZ20271020TPHEYF898,2027-10-20,TPH,EYF,898,2027-10-20 15:44,2027-10-20 17:05,2027-10-20 20:44,2027-10-20 22:05,0,1,3.377925006,89.0,,,,,,,,,,,,,
11822,Y,12,OSW,KHL,AZ20271021OSWTPH11969,2027-10-21,OSW,TPH,11969,2027-10-21 11:30,2027-10-21 14:14,2027-10-21 16:30,2027-10-21 19:14,0,1,6.173590709,,AZ20271023OSWTPH11969,Either,OSW,TPH,2027-10-23,OSW,TPH,11969.0,2027-10-23 11:30,2027-10-23 14:14,2027-10-23 16:30,2027-10-23 19:14,
11823,Y,14,PGM,TPH,AZ20271022PGMTPH18891,2027-10-22,PGM,TPH,18891,2027-10-22 11:10,2027-10-22 14:17,2027-10-22 17:10,2027-10-22 19:17,0,1,3.751928102,,AZ20271023PGMTPH2952,Either,PGM,TPH,2027-10-23,PGM,TPH,2952.0,2027-10-23 20:02,2027-10-23 23:09,2027-10-24 02:02,2027-10-24 04:09,
11824,Y,10,EYF,XDP,AZ20271022EYFTPH19533,2027-10-22,EYF,TPH,19533,2027-10-22 12:53,2027-10-22 14:21,2027-10-22 17:53,2027-10-22 19:21,0,1,3.028462826,,AZ20271024EYFTPH3093,Either,EYF,TPH,2027-10-24,EYF,TPH,3093.0,2027-10-24 11:03,2027-10-24 12:31,2027-10-24 16:03,2027-10-24 17:31,
11825,Y,0,TPH,CEF,AZ20271021TPHCEF5687,2027-10-21,TPH,CEF,5687,2027-10-22 4:43,2027-10-22 6:45,2027-10-22 9:43,2027-10-22 11:45,0,4,0.140000001,,AZ20271023TPHCEF5687,Either,TPH,CEF,2027-10-23,TPH,CEF,5687.0,2027-10-24 04:43,2027-10-24 06:45,2027-10-24 09:43,2027-10-24 11:45,
11826,Y,22,TPH,QHP,AZ20271020TPHQHP793,2027-10-20,TPH,QHP,793,2027-10-21 0:32,2027-10-21 3:40,2027-10-21 5:32,2027-10-21 8:40,0,1,2.14508,,,,,,,,,,,,,,
11827,Y,14,ERW,CEF,AZ20271020ERWTPH11666,2027-10-20,ERW,TPH,11666,2027-10-20 18:27,2027-10-20 20:04,2027-10-20 22:27,2027-10-21 1:04,0,3,1.277999997,,,,,,,,,,,,,,
11828,Y,22,TPH,QHP,AZ20271020TPHQHP793,2027-10-20,TPH,QHP,793,2027-10-21 0:32,2027-10-21 3:40,2027-10-21 5:32,2027-10-21 8:40,0,1,2.14508,,,,,,,,,,,,,,
11829,Y,14,QXG,AGQ,AZ20271020TPHAGQ17373,2027-10-20,TPH,AGQ,17373,2027-10-20 18:59,2027-10-20 22:12,2027-10-20 23:59,2027-10-21 3:12,0,1,1.270999998,271.0,,,,,,,,,,,,,
11830,Y,10,IPF,QHP,AZ20271021TPHQHP16158,2027-10-21,TPH,QHP,16158,2027-10-22 3:38,2027-10-22 6:46,2027-10-22 8:38,2027-10-22 11:46,0,1,4.793394132,84.0,AZ20271023TPHQHP16158,Either,TPH,QHP,2027-10-23,TPH,QHP,16158.0,2027-10-24 03:38,2027-10-24 06:46,2027-10-24 08:38,2027-10-24 11:46,
11831,Y,24,PTP,ALN,AZ20271020TPHALN8203,2027-10-20,TPH,ALN,8203,2027-10-20 15:25,2027-10-20 18:22,2027-10-20 20:25,2027-10-21 0:22,0,4,5.922085767,167.0,,,,,,,,,,,,,
11832,Y,10,BJQ,PSX,AZ20271020TPHPSX826,2027-10-20,TPH,PSX,826,2027-10-20 17:56,2027-10-20 18:59,2027-10-20 22:56,2027-10-21 0:59,0,1,4.656850034,413.0,,,,,,,,,,,,,
11833,Y,14,EYF,QXG,AZ20271021EYFTPH19533,2027-10-21,EYF,TPH,19533,2027-10-21 12:53,2027-10-21 14:21,2027-10-21 17:53,2027-10-21 19:21,0,1,1.852400005,,AZ20271021EYFTPH14730,Either,EYF,TPH,2027-10-21,EYF,TPH,14730.0,2027-10-21 15:53,2027-10-21 17:21,2027-10-21 20:53,2027-10-21 22:21,
11834,Y,22,TZJ,OSW,AZ20271021TZJTPH2996,2027-10-21,TZJ,TPH,2996,2027-10-21 10:54,2027-10-21 12:44,2027-10-21 15:54,2027-10-21 17:44,0,1,1.210960001,,,,,,,,,,,,,,
11834,Y,22,TZJ,OSW,AZ20271021TPHOSW2173,2027-10-21,TPH,OSW,2173,2027-10-21 13:48,2027-10-21 16:28,2027-10-21 18:48,2027-10-21 21:28,0,1,1.210960001,64.0,,,,,,,,,,,,,
11835,C,17,TPH,OSW,AZ20271020TPHOSW17806,2027-10-20,TPH,OSW,17806,2027-10-21 4:02,2027-10-21 6:42,2027-10-21 9:02,2027-10-21 11:42,0,2,4.661354894,,,,,,,,,,,,,,
11836,Y,10,CIA,EYF,AZ20271020TPHEYF15612,2027-10-20,TPH,EYF,15612,2027-10-21 0:44,2027-10-21 2:05,2027-10-21 5:44,2027-10-21 7:05,0,1,5.341245492,145.0,AZ20271022TPHEYF8525,Either,TPH,EYF,2027-10-22,TPH,EYF,8525.0,2027-10-22 18:57,2027-10-22 20:18,2027-10-22 23:57,2027-10-23 01:18,
11837,Y,23,OSW,TPH,AZ20271021OSWTPH11969,2027-10-21,OSW,TPH,11969,2027-10-21 11:30,2027-10-21 14:14,2027-10-21 16:30,2027-10-21 19:14,0,3,3.321928095,,,,,,,,,,,,,,
11838,Y,11,CEF,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,1,1.326999992,437.0,AZ20271022TPHQXG14385,Either,TPH,QXG,2027-10-22,TPH,QXG,14385.0,2027-10-22 13:40,2027-10-22 15:08,2027-10-22 18:40,2027-10-22 21:08,
11838,Y,11,CEF,VUY,AZ20271020TPHVUY14711,2027-10-20,TPH,VUY,14711,2027-10-20 21:44,2027-10-20 22:10,2027-10-21 2:44,2027-10-21 4:10,0,1,1.326999992,437.0,AZ20271022QXGVUY8894,Either,QXG,VUY,2027-10-22,QXG,VUY,8894.0,2027-10-22 15:31,2027-10-22 17:13,2027-10-22 21:31,2027-10-22 23:13,88.0
11839,C,17,EBG,IPF,AZ20271022EBGTPH6882,2027-10-22,EBG,TPH,6882,2027-10-22 15:06,2027-10-22 16:35,2027-10-22 19:06,2027-10-22 21:35,0,1,7.525786604,,AZ20271023EBGTPH1141,Either,EBG,TPH,2027-10-23,EBG,TPH,1141.0,2027-10-23 19:25,2027-10-23 20:53,2027-10-23 23:25,2027-10-24 01:53,
11839,C,17,EBG,IPF,AZ20271022EBGTPH6882,2027-10-22,EBG,TPH,6882,2027-10-22 15:06,2027-10-22 16:35,2027-10-22 19:06,2027-10-22 21:35,0,1,7.525786604,,AZ20271023EBGTPH18974,Either,EBG,TPH,2027-10-23,EBG,TPH,18974.0,2027-10-23 22:17,2027-10-23 23:48,2027-10-24 02:17,2027-10-24 04:48,
11839,C,17,EBG,IPF,AZ20271022EBGTPH6882,2027-10-22,EBG,TPH,6882,2027-10-22 15:06,2027-10-22 16:35,2027-10-22 19:06,2027-10-22 21:35,0,1,7.525786604,,AZ20271023EBGTPH5654,Either,EBG,TPH,2027-10-23,EBG,TPH,5654.0,2027-10-23 12:44,2027-10-23 14:13,2027-10-23 16:44,2027-10-23 19:13,
11839,C,17,EBG,IPF,AZ20271022EBGTPH6882,2027-10-22,EBG,TPH,6882,2027-10-22 15:06,2027-10-22 16:35,2027-10-22 19:06,2027-10-22 21:35,0,1,7.525786604,,AZ20271024EBGTPH5654,Either,EBG,TPH,2027-10-24,EBG,TPH,5654.0,2027-10-24 12:44,2027-10-24 14:13,2027-10-24 16:44,2027-10-24 19:13,
11839,C,17,EBG,IPF,AZ20271022EBGTPH6882,2027-10-22,EBG,TPH,6882,2027-10-22 15:06,2027-10-22 16:35,2027-10-22 19:06,2027-10-22 21:35,0,1,7.525786604,,AZ20271024EBGTPH6882,Either,EBG,TPH,2027-10-24,EBG,TPH,6882.0,2027-10-24 15:06,2027-10-24 16:35,2027-10-24 19:06,2027-10-24 21:35,
11840,Y,16,KHR,TPH,AZ20271020KHRTPH1536,2027-10-20,KHR,TPH,1536,2027-10-20 19:55,2027-10-20 23:04,2027-10-21 1:55,2027-10-21 4:04,0,1,3.239999995,,,,,,,,,,,,,,
11841,Y,16,RZD,EID,AZ20271021RZDTPH1265,2027-10-21,RZD,TPH,1265,2027-10-21 12:49,2027-10-21 16:54,2027-10-21 15:49,2027-10-21 21:54,0,1,1.38053,,,,,,,,,,,,,,
