RECLOC,ORIG_CD,DEST_CD,DEP_KEY,FLT_NUM,DEP_DTMZ,ARR_DTMZ,PAX_CNT,NEW_DEPKEY,NEW_DEP_DTMZ,NEW_ARR_DTMZ,DELAY
9448,OSW,TPH,AZ20271021OSWTPH11969,11969,2027-10-21 16:30:00,2027-10-21 19:14:00,1,AZ20271023OSWTPH11969,2027-10-23 16:30:00,2027-10-23 19:14:00,2 days 00:00:00
9449,RHP,TPH,AZ20271021RHPTPH12951,12951,2027-10-21 21:53:00,2027-10-22 01:21:00,1,AZ20271022RHPTPH851,2027-10-23 04:12:00,2027-10-23 07:40:00,1 days 06:19:00
9449,TPH,KHL,AZ20271021TPHKHL15796,15796,2027-10-22 02:47:00,2027-10-22 09:49:00,1,AZ20271023TPHKHL5917,2027-10-23 23:08:00,2027-10-24 06:14:00,1 days 20:25:00
944,EYF,TPH,AZ20271022EYFTPH19533,19533,2027-10-22 17:53:00,2027-10-22 19:21:00,1,AZ20271023EYFTPH17051,2027-10-24 05:08:00,2027-10-24 06:36:00,1 days 11:15:00
9450,TPH,KHL,AZ20271021TPHKHL15796,15796,2027-10-22 02:47:00,2027-10-22 09:49:00,1,AZ20271021TPHKHL2510,2027-10-22 02:26:00,2027-10-22 09:28:00,-1 days +23:39:00
9460,TPH,ECZ,AZ20271020TPHECZ8227,8227,2027-10-21 08:52:00,2027-10-21 10:09:00,1,AZ20271022TPHECZ3064,2027-10-23 02:52:00,2027-10-23 04:09:00,1 days 18:00:00
9461,TPH,ZFM,AZ20271021TPHZFM15916,15916,2027-10-21 22:57:00,2027-10-22 05:32:00,1,AZ20271023TPHZFM10362,2027-10-24 02:34:00,2027-10-24 09:09:00,2 days 03:37:00
9463,EYF,TPH,AZ20271021EYFTPH19533,19533,2027-10-21 17:53:00,2027-10-21 19:21:00,2,AZ20271023EYFTPH17051,2027-10-24 05:08:00,2027-10-24 06:36:00,2 days 11:15:00
9464,QHP,TPH,AZ20271021QHPTPH5747,5747,2027-10-21 16:17:00,2027-10-21 19:26:00,1,AZ20271023QHPTPH19553,2027-10-24 00:16:00,2027-10-24 03:25:00,2 days 07:59:00
9465,TPH,NAD,AZ20271020TPHNAD8686,8686,2027-10-21 05:31:00,2027-10-21 07:48:00,1,AZ20271022TPHNAD8686,2027-10-23 05:31:00,2027-10-23 07:48:00,2 days 00:00:00
9469,TPH,BJQ,AZ20271020TPHBJQ13215,13215,2027-10-21 09:47:00,2027-10-21 14:48:00,2,AZ20271021TPHBJQ2133,2027-10-22 03:20:00,2027-10-22 08:28:00,0 days 17:40:00
9470,EYF,TPH,AZ20271021EYFTPH10851,10851,2027-10-22 02:17:00,2027-10-22 03:45:00,1,AZ20271023EYFTPH14730,2027-10-23 20:53:00,2027-10-23 22:21:00,1 days 18:36:00
9471,JDP,TPH,AZ20271020JDPTPH8350,8350,2027-10-21 04:40:00,2027-10-21 06:23:00,1,AZ20271022JDPTPH8350,2027-10-23 03:40:00,2027-10-23 06:23:00,2 days 00:00:00
9473,TPH,QXG,AZ20271021TPHQXG5430,5430,2027-10-22 08:40:00,2027-10-22 11:08:00,2,AZ20271023TPHQXG7185,2027-10-23 20:43:00,2027-10-23 23:11:00,1 days 12:03:00
9474,TPH,NAD,AZ20271020TPHNAD18287,18287,2027-10-20 22:47:00,2027-10-21 01:04:00,1,AZ20271021TPHNAD8686,2027-10-22 05:31:00,2027-10-22 07:48:00,1 days 06:44:00
9475,TPH,EYF,AZ20271021TPHEYF5897,5897,2027-10-22 08:46:00,2027-10-22 10:07:00,2,AZ20271024TPHEYF5897,2027-10-25 08:46:00,2027-10-25 10:07:00,3 days 00:00:00
9478,TPH,OSW,AZ20271021TPHOSW17806,17806,2027-10-22 09:02:00,2027-10-22 11:42:00,1,AZ20271024TPHOSW17806,2027-10-25 09:02:00,2027-10-25 11:42:00,3 days 00:00:00
947,ERW,TPH,AZ20271020ERWTPH11666,11666,2027-10-20 22:27:00,2027-10-21 01:04:00,3,AZ20271023ERWTPH1187,2027-10-23 19:04:00,2027-10-23 21:41:00,2 days 20:37:00
9483,TPH,RBR,AZ20271021TPHRBR5443,5443,2027-10-21 23:33:00,2027-10-22 01:23:00,1,AZ20271023TPHRBR14039,2027-10-24 08:53:00,2027-10-24 10:43:00,2 days 09:20:00
9484,TZJ,TPH,AZ20271020TZJTPH13898,13898,2027-10-20 22:40:00,2027-10-21 00:30:00,1,AZ20271023TZJTPH13898,2027-10-23 22:40:00,2027-10-24 00:30:00,3 days 00:00:00
9488,TPH,GIW,AZ20271021TPHGIW15865,15865,2027-10-22 09:42:00,2027-10-22 14:33:00,2,AZ20271024TPHGIW15865,2027-10-25 09:42:00,2027-10-25 14:33:00,3 days 00:00:00
9489,NAD,TPH,AZ20271021NADTPH19219,19219,2027-10-21 23:34:00,2027-10-22 01:43:00,2,AZ20271023NADTPH16274,2027-10-24 05:44:00,2027-10-24 07:53:00,2 days 06:10:00
9490,TPH,BJQ,AZ20271020TPHBJQ13215,13215,2027-10-21 09:47:00,2027-10-21 14:48:00,1,AZ20271022TPHBJQ2133,2027-10-23 03:20:00,2027-10-23 08:28:00,1 days 17:40:00
9491,TPH,ECZ,AZ20271020TPHECZ8227,8227,2027-10-21 08:52:00,2027-10-21 10:09:00,1,AZ20271022TPHECZ8227,2027-10-23 08:52:00,2027-10-23 10:09:00,2 days 00:00:00
9492,TPH,VUY,AZ20271020TPHVUY13778,13778,2027-10-21 05:48:00,2027-10-21 07:14:00,3,AZ20271023TPHVUY13778,2027-10-24 05:48:00,2027-10-24 07:14:00,3 days 00:00:00
9494,EID,TPH,AZ20271021EIDTPH19272,19272,2027-10-21 16:08:00,2027-10-21 17:42:00,1,AZ20271021EIDTPH14320,2027-10-21 20:12:00,2027-10-21 21:46:00,0 days 04:04:00
9495,TPH,ALN,AZ20271021TPHALN3819,3819,2027-10-22 06:16:00,2027-10-22 10:13:00,1,AZ20271023TPHALN18534,2027-10-24 06:11:00,2027-10-24 10:18:00,2 days 00:05:00
9496,TPH,NAD,AZ20271020TPHNAD8686,8686,2027-10-21 05:31:00,2027-10-21 07:48:00,1,AZ20271020TPHNAD10818,2027-10-21 08:37:00,2027-10-21 10:54:00,0 days 03:06:00
9498,JDP,TPH,AZ20271020JDPTPH8350,8350,2027-10-21 04:40:00,2027-10-21 06:23:00,3,AZ20271022JDPTPH1125,2027-10-23 03:50:00,2027-10-23 06:33:00,2 days 00:10:00
9499,TPH,VUY,AZ20271021TPHVUY11871,11871,2027-10-22 08:35:00,2027-10-22 10:01:00,1,AZ20271024TPHVUY19976,2027-10-24 18:36:00,2027-10-24 20:02:00,2 days 10:01:00
9499,NWY,TPH,AZ20271021NWYTPH13488,13488,2027-10-22 03:56:00,2027-10-22 07:37:00,1,AZ20271024NWYTPH3857,2027-10-24 17:59:00,2027-10-24 21:40:00,2 days 14:03:00
9503,TPH,OSW,AZ20271021TPHOSW2173,2173,2027-10-21 18:48:00,2027-10-21 21:28:00,1,AZ20271024TPHOSW2173,2027-10-24 18:48:00,2027-10-24 21:28:00,3 days 00:00:00
9505,TPH,ERW,AZ20271020TPHERW7675,7675,2027-10-20 18:47:00,2027-10-20 21:16:00,2,AZ20271023TPHERW7675,2027-10-23 18:47:00,2027-10-23 21:16:00,3 days 00:00:00
9506,TPH,IJA,AZ20271020TPHIJA13612,13612,2027-10-20 23:16:00,2027-10-21 00:30:00,1,AZ20271021TPHIJA11417,2027-10-21 18:26:00,2027-10-21 19:40:00,0 days 19:10:00
9511,TPH,VUY,AZ20271021TPHVUY17637,17637,2027-10-21 20:33:00,2027-10-21 21:59:00,1,AZ20271023TPHVUY13778,2027-10-24 05:48:00,2027-10-24 07:14:00,2 days 09:15:00
9517,TPH,JDP,AZ20271020TPHJDP6704,6704,2027-10-21 05:53:00,2027-10-21 09:43:00,2,AZ20271023TPHJDP6704,2027-10-24 05:53:00,2027-10-24 08:43:00,2 days 23:00:00
9518,JDP,TPH,AZ20271021JDPTPH19671,19671,2027-10-22 00:05:00,2027-10-22 01:46:00,1,AZ20271021JDPTPH15100,2027-10-22 01:05:00,2027-10-22 03:48:00,0 days 02:02:00
951,ALN,TPH,AZ20271022ALNTPH7450,7450,2027-10-22 22:03:00,2027-10-23 01:43:00,1,AZ20271023ALNTPH7371,2027-10-23 14:08:00,2027-10-23 17:45:00,0 days 16:02:00
9520,TPH,CEF,AZ20271020TPHCEF8181,8181,2027-10-20 20:46:00,2027-10-20 22:48:00,1,AZ20271023TPHCEF8181,2027-10-23 20:46:00,2027-10-23 22:48:00,3 days 00:00:00
9521,TPH,VUY,AZ20271020TPHVUY13778,13778,2027-10-21 05:48:00,2027-10-21 07:14:00,1,AZ20271023TPHVUY13778,2027-10-24 05:48:00,2027-10-24 07:14:00,3 days 00:00:00
9522,EBG,TPH,AZ20271022EBGTPH6882,6882,2027-10-22 19:06:00,2027-10-22 21:35:00,1,AZ20271023EBGTPH5654,2027-10-23 16:44:00,2027-10-23 19:13:00,0 days 21:38:00
9523,OYC,TPH,AZ20271020OYCTPH17708,17708,2027-10-20 23:25:00,2027-10-21 01:44:00,1,AZ20271023OYCTPH17708,2027-10-23 23:25:00,2027-10-24 01:44:00,3 days 00:00:00
9527,LIZ,TPH,AZ20271020LIZTPH3474,3474,2027-10-21 01:06:00,2027-10-21 03:53:00,2,AZ20271022LIZTPH14019,2027-10-22 16:26:00,2027-10-22 19:13:00,1 days 15:20:00
9528,TPH,ALN,AZ20271021TPHALN3819,3819,2027-10-22 06:16:00,2027-10-22 10:13:00,1,AZ20271024TPHALN8203,2027-10-24 20:32:00,2027-10-25 00:22:00,2 days 14:09:00
9529,TPH,QXG,AZ20271020TPHQXG9080,9080,2027-10-21 05:47:00,2027-10-21 08:15:00,2,AZ20271022TPHQXG14385,2027-10-22 18:40:00,2027-10-22 21:08:00,1 days 12:53:00
9531,QXG,TPH,AZ20271022QXGTPH2732,2732,2027-10-22 19:31:00,2027-10-22 21:56:00,1,AZ20271022QXGTPH5591,2027-10-23 05:18:00,2027-10-23 07:43:00,0 days 09:47:00
9533,TPH,PSX,AZ20271020TPHPSX826,826,2027-10-20 22:56:00,2027-10-21 00:59:00,1,AZ20271022TPHPSX6156,2027-10-23 09:46:00,2027-10-23 11:49:00,2 days 10:50:00
9538,GCH,TPH,AZ20271021GCHTPH9724,9724,2027-10-21 13:58:00,2027-10-21 17:22:00,1,AZ20271022GCHTPH9724,2027-10-22 13:58:00,2027-10-22 17:22:00,1 days 00:00:00
9541,TPH,EYF,AZ20271021TPHEYF8525,8525,2027-10-21 23:57:00,2027-10-22 01:18:00,1,AZ20271024TPHEYF898,2027-10-24 20:44:00,2027-10-24 22:05:00,2 days 20:47:00
9542,TPH,RHP,AZ20271020TPHRHP16724,16724,2027-10-21 05:42:00,2027-10-21 09:12:00,1,AZ20271020TPHRHP2755,2027-10-20 20:41:00,2027-10-21 00:11:00,-1 days +14:59:00
9544,TPH,NAD,AZ20271021TPHNAD12819,12819,2027-10-21 20:22:00,2027-10-21 22:39:00,1,AZ20271022TPHNAD8686,2027-10-23 05:31:00,2027-10-23 07:48:00,1 days 09:09:00
9549,TPH,EID,AZ20271021TPHEID12343,12343,2027-10-22 08:59:00,2027-10-22 10:40:00,1,AZ20271024TPHEID19483,2027-10-24 20:38:00,2027-10-24 22:19:00,2 days 11:39:00
954,TPH,RZD,AZ20271020TPHRZD8719,8719,2027-10-21 08:38:00,2027-10-21 14:49:00,1,AZ20271021TPHRZD8719,2027-10-22 08:38:00,2027-10-22 14:49:00,1 days 00:00:00
9551,TPH,KHR,AZ20271020TPHKHR19705,19705,2027-10-20 22:40:00,2027-10-21 00:55:00,1,AZ20271022TPHKHR19705,2027-10-22 22:40:00,2027-10-23 00:55:00,2 days 00:00:00
9553,TPH,PTP,AZ20271021TPHPTP10725,10725,2027-10-22 02:55:00,2027-10-22 09:36:00,1,AZ20271021TPHPTP8447,2027-10-22 05:56:00,2027-10-22 12:37:00,0 days 03:01:00
9554,TPH,VUY,AZ20271020TPHVUY13778,13778,2027-10-21 05:48:00,2027-10-21 07:14:00,1,AZ20271023TPHVUY13778,2027-10-24 05:48:00,2027-10-24 07:14:00,3 days 00:00:00
9556,TPH,JDP,AZ20271020TPHJDP6704,6704,2027-10-21 05:53:00,2027-10-21 09:43:00,1,AZ20271023TPHJDP6704,2027-10-24 05:53:00,2027-10-24 08:43:00,2 days 23:00:00
9559,TPH,HIP,AZ20271021TPHHIP18790,18790,2027-10-22 05:52:00,2027-10-22 07:18:00,1,AZ20271024TPHHIP18790,2027-10-25 05:52:00,2027-10-25 07:18:00,3 days 00:00:00
955,ERW,TPH,AZ20271021ERWTPH18607,18607,2027-10-22 00:43:00,2027-10-22 03:21:00,1,AZ20271024ERWTPH1187,2027-10-24 19:04:00,2027-10-24 21:41:00,2 days 18:20:00
9564,TPH,NAD,AZ20271020TPHNAD8686,8686,2027-10-21 05:31:00,2027-10-21 07:48:00,1,AZ20271022TPHNAD8686,2027-10-23 05:31:00,2027-10-23 07:48:00,2 days 00:00:00
9568,TZJ,TPH,AZ20271021TZJTPH2996,2996,2027-10-21 15:54:00,2027-10-21 17:44:00,1,AZ20271022TZJTPH4583,2027-10-22 17:23:00,2027-10-22 19:13:00,1 days 01:29:00
956,TPH,JDP,AZ20271021TPHJDP11398,11398,2027-10-22 08:41:00,2027-10-22 12:31:00,2,AZ20271023TPHJDP11398,2027-10-24 08:41:00,2027-10-24 11:31:00,1 days 23:00:00
9570,TPH,QXG,AZ20271021TPHQXG5430,5430,2027-10-22 08:40:00,2027-10-22 11:08:00,1,AZ20271023TPHQXG14385,2027-10-23 18:40:00,2027-10-23 21:08:00,1 days 10:00:00
9574,NMK,TPH,AZ20271021NMKTPH18830,18830,2027-10-22 01:45:00,2027-10-22 07:45:00,1,AZ20271024NMKTPH18830,2027-10-25 01:45:00,2027-10-25 07:45:00,3 days 00:00:00
9576,TPH,CEF,AZ20271021TPHCEF5687,5687,2027-10-22 09:43:00,2027-10-22 11:45:00,1,AZ20271023TPHCEF5687,2027-10-24 09:43:00,2027-10-24 11:45:00,2 days 00:00:00
957,TPH,NAD,AZ20271020TPHNAD8686,8686,2027-10-21 05:31:00,2027-10-21 07:48:00,2,AZ20271022TPHNAD8686,2027-10-23 05:31:00,2027-10-23 07:48:00,2 days 00:00:00
9580,TPH,VUY,AZ20271021TPHVUY11871,11871,2027-10-22 08:35:00,2027-10-22 10:01:00,3,AZ20271023TPHVUY10006,2027-10-24 06:09:00,2027-10-24 07:35:00,1 days 21:34:00
9582,TPH,BJQ,AZ20271020TPHBJQ13215,13215,2027-10-21 09:47:00,2027-10-21 14:48:00,2,AZ20271021TPHBJQ2133,2027-10-22 03:20:00,2027-10-22 08:28:00,0 days 17:40:00
9584,TPH,NAD,AZ20271021TPHNAD10818,10818,2027-10-22 08:37:00,2027-10-22 10:54:00,1,AZ20271023TPHNAD10818,2027-10-24 08:37:00,2027-10-24 10:54:00,2 days 00:00:00
9585,TPH,OSW,AZ20271021TPHOSW17806,17806,2027-10-22 09:02:00,2027-10-22 11:42:00,1,AZ20271024TPHOSW17806,2027-10-25 09:02:00,2027-10-25 11:42:00,3 days 00:00:00
9585,BJQ,TPH,AZ20271021BJQTPH8339,8339,2027-10-21 22:38:00,2027-10-22 03:33:00,1,AZ20271024BJQTPH8339,2027-10-24 22:38:00,2027-10-25 03:33:00,3 days 00:00:00
9587,NAD,TPH,AZ20271020NADTPH13465,13465,2027-10-21 01:59:00,2027-10-21 04:08:00,1,AZ20271023NADTPH19219,2027-10-23 23:34:00,2027-10-24 01:43:00,2 days 21:35:00
9588,TPH,VUY,AZ20271021TPHVUY17637,17637,2027-10-21 20:33:00,2027-10-21 21:59:00,1,AZ20271022TPHVUY2154,2027-10-22 18:44:00,2027-10-22 20:10:00,0 days 22:11:00
958,TPH,NWY,AZ20271021TPHNWY7746,7746,2027-10-22 08:55:00,2027-10-22 12:32:00,1,AZ20271024TPHNWY10061,2027-10-24 23:19:00,2027-10-25 02:56:00,2 days 14:24:00
9593,TPH,TZJ,AZ20271021TPHTZJ14583,14583,2027-10-21 22:58:00,2027-10-22 00:38:00,1,AZ20271024TPHTZJ19978,2027-10-24 19:09:00,2027-10-24 20:49:00,2 days 20:11:00
9594,TPH,VUY,AZ20271021TPHVUY11871,11871,2027-10-22 08:35:00,2027-10-22 10:01:00,1,AZ20271024TPHVUY19976,2027-10-24 18:36:00,2027-10-24 20:02:00,2 days 10:01:00
9597,TPH,QXG,AZ20271021TPHQXG5430,5430,2027-10-22 08:40:00,2027-10-22 11:08:00,1,AZ20271022TPHQXG14385,2027-10-22 18:40:00,2027-10-22 21:08:00,0 days 10:00:00
9599,TPH,NAD,AZ20271020TPHNAD18287,18287,2027-10-20 22:47:00,2027-10-21 01:04:00,2,AZ20271020TPHNAD5528,2027-10-21 02:32:00,2027-10-21 04:49:00,0 days 03:45:00
95,TPH,NAD,AZ20271020TPHNAD18287,18287,2027-10-20 22:47:00,2027-10-21 01:04:00,1,AZ20271023TPHNAD12819,2027-10-23 20:22:00,2027-10-23 22:39:00,2 days 21:35:00
9603,TZJ,TPH,AZ20271022TZJTPH10249,10249,2027-10-22 20:05:00,2027-10-22 21:55:00,1,AZ20271023TZJTPH14894,2027-10-23 23:33:00,2027-10-24 01:23:00,1 days 03:28:00
9613,TPH,ALN,AZ20271020TPHALN8203,8203,2027-10-20 20:25:00,2027-10-21 00:22:00,1,AZ20271022TPHALN6524,2027-10-23 08:40:00,2027-10-23 12:37:00,2 days 12:15:00
9614,TPH,NAD,AZ20271020TPHNAD8686,8686,2027-10-21 05:31:00,2027-10-21 07:48:00,1,AZ20271022TPHNAD10818,2027-10-23 08:37:00,2027-10-23 10:54:00,2 days 03:06:00
9615,TPH,CEF,AZ20271021TPHCEF8181,8181,2027-10-21 20:46:00,2027-10-21 22:48:00,1,AZ20271022TPHCEF5474,2027-10-23 02:48:00,2027-10-23 04:50:00,1 days 06:02:00
9616,TZJ,TPH,AZ20271020TZJTPH14894,14894,2027-10-20 23:33:00,2027-10-21 01:23:00,1,AZ20271023TZJTPH10249,2027-10-23 20:05:00,2027-10-23 21:55:00,2 days 20:32:00
9617,NWY,TPH,AZ20271021NWYTPH12647,12647,2027-10-21 13:43:00,2027-10-21 17:24:00,2,AZ20271024NWYTPH14133,2027-10-24 13:45:00,2027-10-24 17:26:00,3 days 00:02:00
9618,TPH,OSW,AZ20271021TPHOSW2173,2173,2027-10-21 18:48:00,2027-10-21 21:28:00,1,AZ20271024TPHOSW2173,2027-10-24 18:48:00,2027-10-24 21:28:00,3 days 00:00:00
9620,RHP,TPH,AZ20271021RHPTPH12951,12951,2027-10-21 21:53:00,2027-10-22 01:21:00,2,AZ20271023RHPTPH12951,2027-10-23 21:53:00,2027-10-24 01:21:00,2 days 00:00:00
9622,RBR,TPH,AZ20271021RBRTPH7756,7756,2027-10-22 02:18:00,2027-10-22 03:58:00,1,AZ20271023RBRTPH14413,2027-10-23 15:55:00,2027-10-23 17:35:00,1 days 13:37:00
9625,TPH,FHY,AZ20271020TPHFHY5119,5119,2027-10-20 20:34:00,2027-10-20 22:30:00,2,AZ20271022TPHFHY13713,2027-10-22 23:00:00,2027-10-23 00:56:00,2 days 02:26:00
9626,TPH,PSX,AZ20271020TPHPSX826,826,2027-10-20 22:56:00,2027-10-21 00:59:00,1,AZ20271022TPHPSX6156,2027-10-23 09:46:00,2027-10-23 11:49:00,2 days 10:50:00
9627,RHP,TPH,AZ20271021RHPTPH851,851,2027-10-22 04:12:00,2027-10-22 07:40:00,4,AZ20271022RHPTPH851,2027-10-23 04:12:00,2027-10-23 07:40:00,1 days 00:00:00
9628,CEF,TPH,AZ20271021CEFTPH15360,15360,2027-10-21 17:32:00,2027-10-21 19:27:00,2,AZ20271022CEFTPH115,2027-10-23 05:49:00,2027-10-23 07:44:00,1 days 12:17:00
962,TPH,VUY,AZ20271021TPHVUY11871,11871,2027-10-22 08:35:00,2027-10-22 10:01:00,1,AZ20271022TPHVUY2154,2027-10-22 18:44:00,2027-10-22 20:10:00,0 days 10:09:00
9630,TPH,RBR,AZ20271021TPHRBR5443,5443,2027-10-21 23:33:00,2027-10-22 01:23:00,1,AZ20271022TPHRBR5443,2027-10-22 23:33:00,2027-10-23 01:23:00,1 days 00:00:00
9631,HIP,TPH,AZ20271022HIPTPH12956,12956,2027-10-22 16:21:00,2027-10-22 17:48:00,4,AZ20271023HIPTPH12956,2027-10-23 16:21:00,2027-10-23 17:48:00,1 days 00:00:00
9632,EYF,TPH,AZ20271021EYFTPH3093,3093,2027-10-21 16:03:00,2027-10-21 17:31:00,2,AZ20271023EYFTPH10851,2027-10-24 02:17:00,2027-10-24 03:45:00,2 days 10:14:00
9636,TPH,VUY,AZ20271020TPHVUY14711,14711,2027-10-21 02:44:00,2027-10-21 04:10:00,1,AZ20271023TPHVUY14711,2027-10-24 02:44:00,2027-10-24 04:10:00,3 days 00:00:00
9637,TPH,CEF,AZ20271021TPHCEF5687,5687,2027-10-22 09:43:00,2027-10-22 11:45:00,1,AZ20271024TPHCEF8181,2027-10-24 20:46:00,2027-10-24 22:48:00,2 days 11:03:00
9638,VUY,TPH,AZ20271020VUYTPH16041,16041,2027-10-21 02:25:00,2027-10-21 03:49:00,2,AZ20271023VUYTPH8894,2027-10-24 00:08:00,2027-10-24 01:32:00,2 days 21:43:00
9639,TPH,RZD,AZ20271020TPHRZD8719,8719,2027-10-21 08:38:00,2027-10-21 14:49:00,1,AZ20271021TPHRZD17197,2027-10-22 02:53:00,2027-10-22 09:10:00,0 days 18:21:00
9639,JDP,TPH,AZ20271020JDPTPH8350,8350,2027-10-21 04:40:00,2027-10-21 06:23:00,1,AZ20271022JDPTPH19123,2027-10-22 22:49:00,2027-10-23 01:30:00,1 days 19:07:00
9640,TPH,ECZ,AZ20271020TPHECZ8227,8227,2027-10-21 08:52:00,2027-10-21 10:09:00,1,AZ20271022TPHECZ3064,2027-10-23 02:52:00,2027-10-23 04:09:00,1 days 18:00:00
9641,OSW,TPH,AZ20271022OSWTPH11969,11969,2027-10-22 16:30:00,2027-10-22 19:14:00,1,AZ20271024OSWTPH11969,2027-10-24 16:30:00,2027-10-24 19:14:00,2 days 00:00:00
9642,QXG,TPH,AZ20271021QXGTPH15389,15389,2027-10-21 17:03:00,2027-10-21 19:28:00,1,AZ20271022QXGTPH2972,2027-10-23 00:59:00,2027-10-23 03:24:00,1 days 07:56:00
9648,QXG,TPH,AZ20271021QXGTPH15389,15389,2027-10-21 17:03:00,2027-10-21 19:28:00,1,AZ20271021QXGTPH5591,2027-10-22 05:18:00,2027-10-22 07:43:00,0 days 12:15:00
9648,TPH,NAD,AZ20271021TPHNAD12819,12819,2027-10-21 20:22:00,2027-10-21 22:39:00,1,AZ20271022TPHNAD8686,2027-10-23 05:31:00,2027-10-23 07:48:00,1 days 09:09:00
9650,TPH,RZD,AZ20271020TPHRZD8719,8719,2027-10-21 08:38:00,2027-10-21 14:49:00,1,AZ20271023TPHRZD8719,2027-10-24 08:38:00,2027-10-24 14:49:00,3 days 00:00:00
9651,VUY,TPH,AZ20271020VUYTPH16041,16041,2027-10-21 02:25:00,2027-10-21 03:49:00,1,AZ20271023VUYTPH11209,2027-10-23 16:20:00,2027-10-23 17:44:00,2 days 13:55:00
9652,TPH,VUY,AZ20271020TPHVUY13778,13778,2027-10-21 05:48:00,2027-10-21 07:14:00,1,AZ20271023TPHVUY13778,2027-10-24 05:48:00,2027-10-24 07:14:00,3 days 00:00:00
9653,EID,TPH,AZ20271021EIDTPH19272,19272,2027-10-21 16:08:00,2027-10-21 17:42:00,1,AZ20271024EIDTPH19272,2027-10-24 16:08:00,2027-10-24 17:42:00,3 days 00:00:00
9656,KHR,TPH,AZ20271020KHRTPH1536,1536,2027-10-21 01:55:00,2027-10-21 04:04:00,1,AZ20271022KHRTPH1536,2027-10-23 01:55:00,2027-10-23 04:04:00,2 days 00:00:00
965,TPH,ALN,AZ20271021TPHALN3819,3819,2027-10-22 06:16:00,2027-10-22 10:13:00,1,AZ20271024TPHALN9593,2027-10-24 22:56:00,2027-10-25 02:43:00,2 days 16:30:00
9665,EID,TPH,AZ20271022EIDTPH14320,14320,2027-10-22 20:12:00,2027-10-22 21:46:00,3,AZ20271025EIDTPH14320,2027-10-25 20:12:00,2027-10-25 21:46:00,3 days 00:00:00
9666,TPH,NAD,AZ20271021TPHNAD12819,12819,2027-10-21 20:22:00,2027-10-21 22:39:00,1,AZ20271022TPHNAD5528,2027-10-23 02:32:00,2027-10-23 04:49:00,1 days 06:10:00
9667,TPH,EYF,AZ20271021TPHEYF5897,5897,2027-10-22 08:46:00,2027-10-22 10:07:00,1,AZ20271024TPHEYF898,2027-10-24 20:44:00,2027-10-24 22:05:00,2 days 11:58:00
9669,TPH,BJQ,AZ20271020TPHBJQ13215,13215,2027-10-21 09:47:00,2027-10-21 14:48:00,1,AZ20271021TPHBJQ13215,2027-10-22 09:47:00,2027-10-22 14:48:00,1 days 00:00:00
966,TPH,OSW,AZ20271021TPHOSW2173,2173,2027-10-21 18:48:00,2027-10-21 21:28:00,1,AZ20271022TPHOSW17806,2027-10-23 09:02:00,2027-10-23 11:42:00,1 days 14:14:00
9670,TPH,ALN,AZ20271021TPHALN3819,3819,2027-10-22 06:16:00,2027-10-22 10:13:00,1,AZ20271024TPHALN18534,2027-10-25 06:11:00,2027-10-25 10:18:00,3 days 00:05:00
9671,TPH,PSX,AZ20271020TPHPSX826,826,2027-10-20 22:56:00,2027-10-21 00:59:00,1,AZ20271022TPHPSX826,2027-10-22 22:56:00,2027-10-23 00:59:00,2 days 00:00:00
9672,ALN,TPH,AZ20271022ALNTPH7450,7450,2027-10-22 22:03:00,2027-10-23 01:43:00,1,AZ20271023ALNTPH7371,2027-10-23 14:08:00,2027-10-23 17:45:00,0 days 16:02:00
9676,TPH,EYF,AZ20271021TPHEYF8525,8525,2027-10-21 23:57:00,2027-10-22 01:18:00,1,AZ20271024TPHEYF898,2027-10-24 20:44:00,2027-10-24 22:05:00,2 days 20:47:00
9678,TPH,NWY,AZ20271021TPHNWY7746,7746,2027-10-22 08:55:00,2027-10-22 12:32:00,2,AZ20271024TPHNWY10061,2027-10-24 23:19:00,2027-10-25 02:56:00,2 days 14:24:00
9681,TPH,HHO,AZ20271021TPHHHO8010,8010,2027-10-22 08:51:00,2027-10-22 14:04:00,1,AZ20271024TPHHHO8010,2027-10-25 08:51:00,2027-10-25 14:04:00,3 days 00:00:00
9682,OSW,TPH,AZ20271022OSWTPH11969,11969,2027-10-22 16:30:00,2027-10-22 19:14:00,4,AZ20271023OSWTPH19197,2027-10-23 22:41:00,2027-10-24 01:25:00,1 days 06:11:00
9685,CEF,TPH,AZ20271022CEFTPH9629,9629,2027-10-22 14:24:00,2027-10-22 16:19:00,1,AZ20271022CEFTPH15360,2027-10-22 17:32:00,2027-10-22 19:27:00,0 days 03:08:00
9687,TPH,NWY,AZ20271020TPHNWY16107,16107,2027-10-20 20:24:00,2027-10-21 00:01:00,2,AZ20271020TPHNWY8238,2027-10-21 06:00:00,2027-10-21 09:42:00,0 days 09:41:00
9688,TPH,NWY,AZ20271021TPHNWY7746,7746,2027-10-22 08:55:00,2027-10-22 12:32:00,1,AZ20271023TPHNWY7746,2027-10-24 08:55:00,2027-10-24 12:32:00,2 days 00:00:00
968,TZJ,TPH,AZ20271020TZJTPH13898,13898,2027-10-20 22:40:00,2027-10-21 00:30:00,1,AZ20271023TZJTPH13898,2027-10-23 22:40:00,2027-10-24 00:30:00,3 days 00:00:00
